iso,year,EHB_dev,ehb_crude_dev,eq_ehb_crude_dev,debt_ehb_crude_dev,fdi_ehb_crude_dev,eq_debt_ehb_crude_dev
AUS,1996,0.06813501232903652,-0.032764372321410606,0.30822322897415333,-1.371921948368652,0.3922314541751999,-0.4140865484399432
AUS,1997,0.06910487011568656,-0.12655271885234498,0.12766709759477202,-1.5983766633058027,0.3252713269361869,-0.5578294717143153
AUS,1998,0.08692432704899944,-0.08461286017209113,0.0478870932564508,-1.4095251416307533,0.3484075884730844,-0.503040503416623
AUS,1999,0.11286751250241389,-0.14072932563815221,0.06722996657915559,-1.4059820824444544,0.294998905302154,-0.4772004436026047
AUS,2000,0.1239468766805153,-0.24757976835911444,0.04568944696492583,-1.405374371351346,0.07657686452173018,-0.47348641676371117
AUS,2001,0.13207060576262253,-0.13639832033852228,0.11995589297980636,-1.126340103077436,0.24071511479992513,-0.4593780138871595
AUS,2002,0.13144345070209973,-0.22826478999359912,0.22714807761764044,-1.153795558445288,0.12018077637939739,-0.4908280151631754
AUS,2003,0.15294917651255102,-0.27158835630177663,0.158999328323578,-1.2037309251173653,0.10504376102780455,-0.5459787551621489
AUS,2004,0.17297700805284466,-0.28763967571855154,0.08458599811459533,-1.0809143952366804,0.10308607289180616,-0.5452416204545038
AUS,2005,0.16607712961376409,-0.37029997870414905,0.017964444076747466,-1.061681162303341,-0.04372657437532412,-0.5510315089441215
AUS,2006,0.15936097770246638,-0.31187860643985343,0.05705312098152304,-0.9671170790084975,-0.020205736223657622,-0.4732925086825073
AUS,2007,0.12743987008098112,-0.2802033439786967,0.156727978790415,-0.8400715595127328,-0.07932246279750421,-0.35828207595939954
AUS,2008,0.18141894983324636,-0.5366865714446377,0.13849222087406243,-1.0591859247838364,-0.3951367638548767,-0.5643569571470628
AUS,2009,0.19233200130527783,-0.36810612092400924,0.22027779247209622,-0.7811331106673347,-0.24008412182150918,-0.35949209515285085
AUS,2010,0.1966160166138533,-0.40353121753064114,0.06841060831877188,-0.7091977259792637,-0.28277982198982377,-0.39064404698601873
AUS,2011,0.17403604760781366,-0.4768691156058706,0.1186829599679784,-0.6896990353792547,-0.4609195000975965,-0.35681559821432907
AUS,2012,0.16354944434539476,-0.5178040793164527,0.09509088075127337,-0.6894753037877344,-0.49998670426711955,-0.38248229179250726
AUS,2013,0.14892704148926406,-0.5351438916715123,0.03658708615801998,-0.6894987844668066,-0.5340724589140755,-0.38104504132265793
AUS,2014,0.15492200999075556,-0.4215975638807423,0.11316618344257501,-0.5789455796823306,-0.40181344231066374,-0.27732119128049426
AUS,2015,0.1148983618566618,-0.3011185469880977,0.12666945045141675,-0.40719625013407823,-0.2702632242595723,-0.17897781954532177
AUS,2016,0.11015536499472767,-0.29181346365287975,0.1676937954263864,-0.37598067108571276,-0.2736924527175021,-0.14460128203409983
AUS,2017,0.10508405878748628,-0.33502883125981303,0.09423636433714133,-0.413074912515099,-0.3200747214027593,-0.19317218984020157
AUS,2018,0.11172978738142558,-0.3800754455462928,0.13131715923999754,-0.43930442833839733,-0.40884636102185135,-0.1855012306038583
AUS,2019,0.07600457649635306,-0.4286451907029842,0.07509490638487093,-0.6134893483481891,-0.4169567874203176,-0.2690462488770976
AUS,2020,0.041362965207990654,-0.477435052433397,0.004078493465755395,-0.6610775460248379,-0.43559845818937776,-0.33799242829852216
AUS,2021,0.03947689845555169,-0.46570578416584285,0.02952317043191821,-0.6919515756280954,-0.4882408707802916,-0.2979826122938474
AUS,2022,0.03837244200721901,-0.4819505478089572,0.0174186392241783,-0.7281077007425119,-0.46785153750836067,-0.3274214488924311
AUS,2023,0.005371768279157196,-0.41958992866777217,0.04269064090181418,-0.6195159128813761,-0.4049364779217634,-0.27343487956521406
AUS,2024,0.020917806968039687,-0.3643875197414414,0.08221866117368026,-0.630378193288343,-0.34871838138633704,-0.22910400933237696
AUT,1970,NA,NA,0.10045881518963995,NA,-1.6918989712122716,NA
AUT,1971,NA,NA,0.11696929824156399,NA,-1.552410549662353,NA
AUT,1972,NA,NA,0.02867723784654519,NA,-1.2998397248088187,NA
AUT,1973,NA,NA,-0.09386560966513624,NA,-1.4126409009568492,NA
AUT,1974,NA,NA,-0.1548522963036909,NA,-1.379643953241008,NA
AUT,1975,-0.07357073325220786,NA,-0.0186346530511301,NA,-1.283745219846169,NA
AUT,1976,-0.02936860821483056,NA,0.28824261236574866,NA,-1.3438499715825802,NA
AUT,1977,-0.06973899857324539,NA,0.34386840581266753,NA,-1.250356410698687,NA
AUT,1978,0.07187905627867941,NA,0.16193241147921977,NA,-1.1416144050462687,NA
AUT,1979,-0.048192492721795266,NA,0.10577854704783718,NA,-1.4429359214947715,NA
AUT,1980,-0.06019609355983668,-0.7686745202835854,0.042033906333299065,0.5121169492466269,-1.5825402302535316,0.055515159283506144
AUT,1981,-0.06072814338420374,-0.834307422987921,-0.05360746259298654,0.27018739344009823,-1.3620057025251016,-0.12379440398708041
AUT,1982,-0.0569663078164141,-0.893340242937811,-0.21548115146876068,0.19244101904021882,-1.2329466262283626,-0.17679790984428267
AUT,1983,-0.05840576820245169,-0.6167080001815495,-0.5377953342961321,0.05149614302333827,-1.2172412174322318,-0.031701118360784264
AUT,1984,-0.10184340616188414,-0.5411469622608456,-0.3395660223063075,0.1556917982740882,-1.3160102095917412,0.12399474075299555
AUT,1985,-0.010274029502415072,-0.2296553327194948,-0.381102189468983,0.4311889666515438,-0.9008926443298186,0.34619025320194075
AUT,1986,-0.015772911089627528,-0.3894213935723334,-0.48111553645447636,0.1993872321729584,-1.3529650940556137,0.15754993536055473
AUT,1987,-0.04389214074029524,-0.41928219361044805,-0.29892988651113406,0.22557445538076415,-1.2769050548727314,0.21365983877911088
AUT,1988,-0.04493905554194133,-0.515272690400828,-0.2796065721080163,0.2682136203002803,-1.3886634260856638,0.13523733430076446
AUT,1989,0.02149629565147637,-0.39951105029964373,-0.2976056658955688,0.3700610399858002,-0.8540496663283363,0.11625352933388555
AUT,1990,0.01946148128783609,-0.3901996531052725,-0.09694598711344682,0.31181197988721854,-0.780502305906948,0.15868905347113849
AUT,1991,0.009311823811923636,-0.46339435781649785,-0.2776261240211113,0.12768957520684765,-0.653921594428855,-0.041352205962473576
AUT,1992,0.001912327592129337,-0.45449790570387805,-0.3737793744917206,0.13392844839545548,-0.7428572804608953,-0.02458676103132129
AUT,1993,0.031510438505215954,-0.5059919063533047,-0.6462532839721717,0.024489062279747564,-0.7083122788160865,-0.19517707039707988
AUT,1994,-0.0022888345399288967,-0.4463979486915399,-0.498693059615019,0.16304320075348233,-0.7506824566925152,-0.0674878753683017
AUT,1995,-0.023311313269709033,-0.41330248313635476,-0.6182316298013646,0.1141398499559867,-0.7883201059525016,-0.08377420882222264
AUT,1996,-0.039870496821969414,-0.38500177215179177,-0.6954938782973326,0.15280634804696236,-0.8423662454887832,-0.06349411218457623
AUT,1997,-0.1597018596685762,-0.13731599150270424,-0.22976181503431636,0.33067714644777046,-0.6114290657664361,0.17482740752635761
AUT,1999,-0.3509012439895768,0.08782401321059963,0.028324051931172267,0.6403783094837192,-0.6400868225101297,0.41055712230894426
AUT,2000,-0.5099311202045317,0.27215810496097165,0.43168247799275505,0.7657983888049349,-0.5067628140603657,0.6570528497753431
AUT,2001,-0.44613290782830306,0.16802581945675726,0.1193965470145597,0.9410618364971236,-0.5118279717935263,0.5377674115061952
AUT,2002,-0.33307741747645037,0.34752688876968957,0.1413449175195436,1.0627522077152625,-0.25955727947206375,0.7057833108363158
AUT,2003,-0.26943935550331477,0.2894402568210172,0.14488968443776984,0.9987585818755937,-0.3138218219270532,0.6472601642932196
AUT,2004,-0.23597846781449394,0.3400238956809164,0.13864535169165992,1.0765702419104919,-0.2476494827986282,0.698368456812113
AUT,2005,-0.13942372445022755,0.4850207504732946,0.0990973507207924,1.042121747395631,0.36392204813975004,0.6494452952360408
AUT,2006,-0.1266096159114688,0.5213993206267744,0.14999402827518105,0.9296583545578949,0.5043055388483152,0.6053150894871774
AUT,2007,-0.0906156188225411,0.5296083779905505,0.07917254907924409,0.8930581577846142,0.6082848560886007,0.5546062858498177
AUT,2008,-0.22872016881238355,0.5209254156951786,-0.037570080992714416,0.8346985050351751,0.6047262097028545,0.5510301633235168
AUT,2009,-0.1811262612362473,0.42968816900608553,-0.03900763806054974,0.7834126944202138,0.5243151702462275,0.47076965384421665
AUT,2010,-0.17047574269651267,0.4117272903598023,0.059774528535507576,0.7938796178634313,0.4670828385683504,0.4869231077844151
AUT,2011,-0.22823096386059205,0.4081633131094463,-0.0151070049231119,0.7742981630775166,0.49449944774825383,0.45901663816365795
AUT,2012,-0.2111214493620368,0.3742028919772579,0.019462366992176072,0.7277799774556206,0.5087280726565099,0.3955863379962892
AUT,2013,-0.22530846483839462,0.35276601010832354,-0.046370996224469385,0.7552600218512523,0.5181599298148801,0.3516861009229225
AUT,2014,-0.2345737762693666,0.28651481218174624,-0.12020297530340907,0.6672272855648372,0.4767018054791027,0.275567668017214
AUT,2015,-0.271171943256325,0.34599779046853146,-0.08799624540821238,0.6836271573588127,0.5720184354368927,0.2920532427379884
AUT,2016,-0.1903533766918203,0.24000032238326155,-0.048859022675960206,0.6242412443331722,0.4180639301671086,0.25363881145595835
AUT,2017,-0.24993265953536226,0.2591969764348354,-0.004702888183842235,0.6191516364770957,0.46769328019071,0.23945950761457777
AUT,2018,-0.23054392981717098,0.0781637583591836,-0.09793847349869145,0.4579098083819291,0.2295532772353756,0.12352319322738081
AUT,2019,-0.27557083172047925,-0.07073151614905387,-0.14003781358263068,0.2800963165661262,0.06173161114707332,-0.004336731417380141
AUT,2020,-0.3691678140622523,-0.09128756689167483,-0.16546300487989862,0.32385381008283187,0.03876917900790894,-0.014776671804951454
AUT,2021,-0.31356604137551136,-0.0972885796984505,-0.13392364737010398,0.2709564973446492,0.04479213893901596,-0.03819354489463999
AUT,2022,-0.3335063044011939,-0.032250059822636346,-0.07277717267137962,0.2258195246239192,0.1484342950273057,-0.01497071816095999
AUT,2023,-0.35116047436120335,-0.04929627327263053,-0.10088809310165336,0.24209041853823443,0.12123925484564535,-0.02145359714640746
